movieId,tmdbId
6942,508
6944,11846
6945,50314
6947,8619
6950,12146
6951,10588
6952,4970
6953,470
6954,11042
6957,10147
6958,10756
6959,9562
6961,11012
6963,30068
6964,40913
6966,9556
6970,24203
6971,9065
6974,10168
6975,10234
6977,10952
6978,14022
6979,860
6981,48035
6982,5000
6983,22744
6985,780
6986,31510
6987,234
6989,8289
6990,11583
6991,11002
6992,6472
6993,5143
6995,5227
6996,8010
6997,10410
6999,10407
7000,9292
7001,11850
7002,48745
7003,2297
7004,951
7005,10804
7007,9319
7008,1643
7009,2007
7010,10995
7011,8047
7012,2612
7013,3112
7016,1825
7017,10538
7018,11092
7020,14904
7022,3176
7023,9261
7024,5336
7025,23908
7026,14671
7027,11509
7028,10729
7029,29437
7034,11634
7036,11824
7038,20067
7040,9846
7042,11986
7043,1626
7044,483
7045,10166
7046,6069
7048,11676
7050,28292
7051,3681
7055,20325
7056,17687
7058,41465
7059,17641
7060,12545
7061,27972
7062,898
7063,2000
7064,648
7065,618
7067,19120
7068,4024
7069,11316
7070,3089
7071,29845
7072,995
7073,1594
7074,32318
7075,11839
7076,916
7078,1976
7079,31685
7080,3062
7081,34456
7082,12708
7083,42045
7084,11610
7085,4939
7086,25016
7087,15927
7088,40423
7089,7857
7090,79
7091,13912
7093,987
7095,37749
7096,30140
7099,81
7101,11821
7102,10023
7104,11519
7107,15659
7108,18857
7110,27425
7111,38953
7115,20126
7116,827
7117,11811
7121,25431
7122,17685
7123,2742
7125,51145
7126,32040
7130,24134
7131,18904
7132,37719
7135,1818
7136,255
7137,10744
7139,10511
7142,10028
7143,616
7147,587
7149,6964
7150,1792
7151,3635
7152,41488
7153,122
7154,11820
7155,8696
7156,12698
7158,11093
7160,504
7161,11007
7162,2289
7163,9620
7164,10601
7165,52036
7171,37088
7172,31026
7173,5966
7177,14757
7178,11034
7179,25095
7180,26983
7182,52867
7186,27465
7189,31395
7190,131313
7192,15797
7193,9548
7195,26712
7196,1882
7198,17258
7199,34681
7204,33642
7206,427
7207,43049
7208,3022
7209,778
7210,3088
7211,23152
7212,23567
7215,22584
7216,27725
7217,16227
7219,16933
7222,37833
7223,18995
7228,14239
7234,405
7235,9696
7236,4917
7238,5055
7243,3059
7245,28586
7247,11708
7248,27329
7250,20444
7254,1954
7255,13476
7256,11194
7257,12634
7258,13505
7260,15708
7263,14292
7265,1278
7266,18841
7272,21968
7282,76176
7283,18446
7285,11023
7293,1824
7294,16784
7299,337
7300,11951
7302,28963
7303,2576
7305,19345
7307,12775
7308,9838
7309,50075
7311,42852
7312,40454
7315,8842
7316,11132
7317,9352
7318,615
7319,11217
7320,10677
7323,338
7324,2023
7325,9384
7327,797
7334,1723
7335,25955
7340,24548
7343,37044
7346,10591
7347,1586
7348,11169
7349,49689
7352,156
7354,10433
7355,47168
7357,43236
7358,142168
7360,924
7361,38
7362,11081
7366,9541
7367,5516
7369,11024
7371,553
7372,10544
7373,1487
7374,13700
7375,11137
7376,11358
7379,10733
7380,14442
7381,2122
7382,25300
7386,6844
7387,923
7394,10338
7395,33839
7396,133919
7407,20278
7411,4365
7415,42228
7419,10843
7437,15673
7438,393
7439,7220
7444,10096
7445,9509
7448,10710
7449,11058
7450,11141
7451,10625
7453,11025
7454,7131
7456,30125
7458,652
7459,8440
7460,883
7478,42015
7481,11864
7482,9461
7484,132
7487,17993
7492,26517
7493,28285
7502,191903
7505,22137
7541,10035
7560,502
7564,30959
7566,20561
7569,667
7570,700
7571,21594
7572,26976
7573,36670
7574,18872
7577,44864
7579,43818
7583,43525
7584,20640
7585,50363
7586,633
7587,5511
7613,41003
7614,13936
7615,294
7616,11507
7619,1162
7620,34328
7624,14684
7625,58467
7627,163869
7636,13937
7649,10940
7650,31965
7669,164721
7697,24012
7698,988
7700,204
7701,9356
7702,32430
7705,33575
7706,13913
7708,18209
7713,25508
7714,18978
7720,12310
7728,25736
7738,44807
7743,9872
7748,2786
7753,26133
7757,11533
7759,1394
7762,140207
7764,13553
7766,3777
7767,11659
7771,10604
7773,16876
7774,37437
7782,9545
7786,28030
7787,16514
7789,1926
7790,31112
7791,11060
7792,17365
7802,11474
7809,49320
7810,10916
7811,10921
7812,10941
7815,24798
7817,4923
7818,36741
7820,11656
7822,25009
7826,40092
7827,10133
7831,14589
7832,14594
7833,14590
7834,14588
7835,14595
7836,9459
7840,24965
7841,192936
7842,876
7843,1583
7844,17653
7845,11069
7846,10829
7872,86959
7878,9698
7881,26860
7882,29049
7883,27130
7888,22682
7889,11577
7892,40810
7894,336
7895,11942
7897,23330
7899,49636
7914,222
7915,10686
7916,43096
7919,25858
7920,14262
7921,38701
7922,33357
7924,30368
7925,1059
7926,12493
7932,14273
7934,11030
7935,29454
7936,26372
7938,29455
7939,11602
7941,11700
7942,47735
7943,14638
7944,14703
7946,3547
7947,41089
7948,42179
7951,20481
7958,31581
7959,22694
7976,7090
7979,42632
7980,5902
7981,10775
7982,4552
7983,12762
7984,14510
7987,24341
7990,26326
7991,13282
7995,42725
8003,24111
8008,18283
8009,33731
8010,13823
8011,14108
8012,4291
8014,113
8015,28476
8016,5916
8019,12205
8033,3001
8039,11574
8042,203
8044,29740
8056,26268
8057,33632
8070,316
8093,10355
8094,14554
8117,250
8121,41277
8123,42013
8125,631
8126,25504
8128,1786
8129,51182
8130,45042
8131,210937
8132,16219
8133,15824
8136,48385
8137,27545
8138,22718
8142,11315
8143,35987
8147,29146
8154,439
8157,823
8158,20289
8167,16905
8169,11548
8183,38291
8187,41204
8188,20532
8189,2546
8190,42791
8191,22522
8194,40478
8195,5165
8196,5722
8197,5544
8199,14696
8207,4909
8208,56135
8225,19185
8228,28257
8235,22596
8236,36786
8239,4497
8240,33560
8253,15371
8254,11044
8256,31526
8257,31623
8261,41662
8263,33738
8264,17346
8266,13763
8267,67217
8268,10498
8273,4507
8275,34847
8290,32303
8327,870
8331,26319
8332,45938
8336,39871
8337,10178
8338,16391
8340,10734
8341,10949
8360,809
8361,435
8362,4599
8363,12657
8364,28219
8366,13193
8367,24190
8368,673
8369,16617
8370,246
8371,2789
8372,8920
8373,9890
8376,8193
8385,40894
8387,11546
8388,59427
8392,71125
8403,42658
8404,27118
8410,18398
8420,20849
8422,53779
8423,16661
8447,831
8451,26516
8453,44388
8459,28571
8460,27686
8462,43336
8463,62000
8464,9372
8465,41495
8477,662
8482,16559
8484,31217
8485,8341
8487,19414
8491,15794
8492,13188
8493,12651
8494,886
8499,26973
8502,17820
8504,31146
8507,136
8511,47653
8522,29353
8524,17761
8525,20277
8526,10204
8527,3515
8528,9472
8529,594
8530,8981
8531,12153
8533,11036
8534,1997
8535,15237
8537,11572
8542,11939
8544,24236
8571,26520
8572,43897
8574,21386
8575,24908
8576,9256
8577,25783
8580,23378
8581,3293
8582,36947
8583,54028
8584,17645
8589,29383
8591,10606
8596,6081
8600,13696
8604,2330
8607,13398
8609,701
8610,10631
8611,43466
8612,2202
8614,10780
8616,19590
8617,23724
8618,26596
8620,29264
8622,1777
8623,11584
8625,202475
8629,23522
8633,11884
8636,558
8638,80
8640,9477
8641,8699
8642,9893
8643,11247
8644,2048
8645,436
8650,43004
8654,65994
8656,10754
8657,30054
8661,11897
8665,2502
8666,314
8667,18923
8670,12206
8672,75046
8675,15876
8684,15244
8689,20876
8690,24559
8695,27437
8699,259389
8700,22871
8709,27307
8711,32294
8712,41463
8713,19051
8718,62694
8720,53287
8722,32644
8724,1040
8725,42604
8727,5122
8730,1783
8743,22976
8745,45608
8751,18671
8752,17218
8753,41316
8754,5179
8761,15081
8763,64877
8765,16703
8766,20298
8767,19974
8768,22112
8772,13580
8777,41940
8779,14652
8781,14462
8783,6947
8784,401
8785,50247
8790,23750
8795,23305
8796,17768
8797,27375
8798,1538
8799,14846
8800,2577
8807,11282
8808,11130
8810,395
8811,11052
8813,23601
8814,10762
8819,45335
8820,18690
8821,7506
8823,36912
8827,20120
8828,22543
8830,11237
8831,8080
8832,14797
8833,11632
8835,15644
8836,11208
8838,16153
8839,13559
8840,42694
8848,12548
8850,19893
8851,42264
8853,104659
8854,24924
8857,60437
8859,31117
8860,9759
8861,1577
8864,16232
8865,5137
8866,11823
8870,10145
8871,26486
8872,13702
8873,1653
8874,747
8879,4176
8880,11177
8882,26690
8884,10905
8892,27816
8893,27815
8899,42172
8903,31655
8906,8689
8907,10555
8908,11128
8910,1599
8911,14024
8914,14337
8915,26108
8916,4380
8917,3989
8918,16358
8920,2438
8921,65550
8923,11121
8927,21241
8928,3053
8929,28356
8930,12456
8931,55047
8933,18499
8935,13644
8937,13416
8938,1435
8943,18701
8946,15566
8947,1970
8948,8849
8949,9675
8950,4553
8951,11109
8954,126148
8955,16131
8957,176
8958,1677
8961,9806
8963,12777
8964,47959
8965,5255
8966,11184
8968,10589
8969,9801
8970,866
8972,2059
8973,140
8974,11836
8977,1966
8979,174787
8981,2288
8982,15397
8983,9550
8984,163
8985,36648
8986,15788
8987,33377
8988,18973
8989,41253
8998,33740
8999,74719
9000,77448
9001,43752
9004,16248
9005,15613
9010,8424
9012,50085
9018,18889
25737,2972
25744,57283
25750,992
25752,42359
25753,1405
25755,964
25763,905
25764,31411
25769,25768
25771,626
25773,27899
25774,5729
25777,13911
25788,877
25792,28268
25795,39130
25801,43595
25805,43904
25807,24106
25825,14615
25826,31773
25827,24807
25828,17030
25839,37650
25841,43864
25842,23101
25850,16274
25852,55207
25856,3084
25865,17801
25868,29884
25874,28789
25882,36612
25886,22387
25891,18727
25898,41391
25900,28436
25901,22638
25904,21451
25906,43307
25911,17136
25916,18771
25920,16090
25927,20246
25929,19169
25930,43461
25937,29380
25940,3766
25941,946
25945,44190
25947,33115
25952,45578
25962,43388
25965,43390
25971,43358
25972,24003
25993,13457
25995,31372
25996,3111
25999,28696
26003,803
26005,31374
26007,36439
26009,33319
26010,28100
26012,31378
26013,19742
26025,18776
26052,690
26079,109667
26082,14537
26084,13671
26085,11085
26086,53218
26093,28367
26094,21135
26111,15421
26116,10299
26117,24229
26122,3763
26125,28504
26131,17295
26133,13187
26147,42731
26150,895
26151,20108
26152,2661
26157,22293
26160,11047
26163,135
26164,33257
26171,10227
26172,26039
26176,41212
26178,5767
26180,42713
26188,22176
26198,27983
26199,5638
26208,48831
26228,31304
26229,64828
26231,26606
26241,31767
26242,839
26251,74689
26258,13041
26265,18250
26268,12089
26271,23148
26294,9474
26302,31587
26303,22307
26313,32044
26317,24402
26318,5558
26320,3043
26322,16246
26323,27977
26324,42448
26325,42449
26326,8327
26338,5618
26342,1835
26346,1829
26349,32042
26350,9652
26366,33324
26371,42252
26375,11558
26386,12535
26391,12637
26393,38985
26394,61280
26400,24998
26403,1362
26404,156235
26409,98851
26413,11537
26414,45695
26422,10654
26425,19827
26430,30636
26435,54663
26462,13633
26464,6341
26467,7012
26471,15251
26472,17435
26480,29173
26485,232
26487,30707
26492,15301
26494,28054
26501,42086
26505,30278
26509,19596
26513,10179
26524,33138
26528,17663
26547,9056
26554,10176
26555,9080
26562,16082
26564,14670
26574,42021
26578,24657
26581,41480
26585,11471
26587,
26599,4043
26603,8852
26606,30421
26614,8677
26622,49314
26631,18917
26649,13057
26655,114524
26662,16859
26663,38695
26680,9768
26684,27274
26686,10485
26689,22189
26693,2670
26694,41821
26695,21344
26700,11131
26701,14571
26702,21168
26704,1662
26712,20562
26726,25330
26729,4539
26731,22828
26732,12776
26736,17467
26737,36351
26749,5048
26750,9588
26775,45145
26776,11621
26782,40082
26784,36288
26788,38143
26791,31962
26797,41778
26809,5051
26810,14135
26812,27678
26819,12088
26835,67595
26838,12664
26840,7500
26842,11143
26843,5187
26850,32764
26854,18998
26865,17809
26870,11067
26886,18674
26903,37797
26915,16233
26947,2061
26974,18415
26999,9732
27002,30983
27005,19846
27020,14533
27022,9812
27032,8697
27075,11508
27109,2487
27156,18491
27178,3716
27186,21348
27193,2332
27251,110147
27253,15653
27255,43423
27266,844
27317,11075
27322,49671
27329,17208
27334,62529
27338,467
27351,11366
27369,44756
27373,20536
27376,3577
27397,2440
27410,12900
27416,10978
27423,40096
27441,919
27478,9298
27482,437
27523,11178
27544,30839
27555,13984
27592,4689
27604,12720
27611,206216
27646,32526
27648,15271
27660,55931
27664,12703
27674,9282
27685,12540
27689,60672
27700,11197
27704,3177
27706,11774
27713,16765
27721,2841
27722,11606
27724,2518
27727,363
27728,12140
27731,15370
27741,12496
27751,36763
27768,21200
27772,11838
27773,670
27778,12583
27783,49681
27784,9694
27788,9667
27790,13373
27792,37209
27793,10304
27798,9666
27800,11049
27801,9316
27802,11647
27803,1913
27808,2539
27812,14770
27815,5528
27816,10105
27821,179
27822,83
27826,55177
27831,4836
27834,11190
27837,11866
27838,12281
27839,10320
27846,11420
27850,3396
27851,1404
27857,464
27867,10296
27869,11658
27871,20544
27873,11401
27875,31781
27876,9483
27878,1392
27879,1843
27882,291
27899,8357
27904,3509
27912,13372
27922,23319
30707,70
30712,31713
30723,55309
30745,12487
30749,205
30783,28055
30793,118
30803,1280
30810,421
30812,2567
30816,9833
30818,6478
30820,9692
30822,1901
30825,693
30846,842
30848,9953
30850,11162
30867,26275
30883,15045
30892,1853
30894,11804
30898,11354
31000,66600
31026,69234
31035,21259
31101,18927
31104,42257
31109,74122
31114,25350
31116,16442
31150,16220
31156,33475
31162,10609
31184,11633
31193,13716
31221,9947
31225,7214
31270,27429
31284,19610
31290,27549
31364,11423
31374,16410
31408,342
31410,613
31413,273
31420,8978
31422,11637
31427,11096
31431,8968
31433,6961
31435,31165
31437,2517
31445,11413
31502,11343
31522,661
31524,10310
31547,53200
31549,55624
31658,4935
31660,8953
31682,41569
31685,8488
31689,12228
31694,57825
31696,561
31700,17880
31724,27202
31737,1942
31747,21433
31770,19119
31804,3040
31878,9470
31903,19765
31921,29578
31923,2926
31930,4710
31952,5204
31956,4974
31963,258
31973,8016
32017,10022
32019,4551
32022,30856
32025,26
32029,2026
32031,9928
32078,6593
32139,36815
32153,33539
32160,31835
32170,20511
32174,22377
32203,18047
32211,15018
32234,42222
32280,42837
32289,13374
32291,9688
32296,10040
32298,11638
32302,77120
32349,43865
32352,185441
32369,32078
32371,26038
32381,43029
32387,19884
32395,52302
32444,42106
32456,15283
32460,158
32464,1772
32469,5996
32515,28448
32525,27030
32554,42994
32562,21131
32582,17592
32587,187
32591,11399
32596,7364
32598,11431
32632,26332
32666,44181
32686,26774
32728,19971
32735,47406
32743,9674
32797,37512
32825,19673
32840,32085
32844,43824
32853,42611
32882,26182
32892,31442
32898,775
32914,7342
32943,36843
33004,7453
33021,8220
33085,10065
33124,9393
33138,13073
33145,8976
33154,13020
33158,11679
33162,1495
33164,10066
33166,1640
33171,11171
33296,13163
33312,20625
33358,24078
33380,63066
33437,10027
33493,1895
33495,9981
33499,4379
33558,14694
33587,16373
33592,25649
33615,953
33621,16605
33639,14358
33646,9291
33660,921
33669,9779
33672,9787
33679,787
33681,14199
33683,10226
33688,20651
33750,20941
33760,43471
33794,272
33817,9709
33826,25248
33830,11451
33834,11683
33836,9722
33838,2287
33880,1382
33896,33908
33903,276
33912,38731
33917,93775
34002,15938
34018,22553
34048,74
34072,1667
34129,7233
34143,9009
34150,9738
34153,14278
34162,9522
34164,14922
34198,1826
34271,10476
34319,1635
34321,13341
34323,1696
34326,1665
34332,11459
34334,10048
34336,11648
34338,15258
34359,42719
34364,41776
34405,16320
34435,12259
34437,308
34517,42689
34520,6519
34523,13919
34528,1444
34530,11453
34532,9913
34534,8292
34536,13922
34542,501
34552,28201
34583,27292
34608,57103
35836,6957
35957,11460
36152,42034
36276,445
36289,9564
36397,14175
36401,4442
36509,9042
36517,1985
36519,9335
36525,9007
36527,9777
36529,1830
36533,10092
36535,340
36553,78734
36708,65215
36931,11636
37211,22575
37240,14286
37277,27645
37380,8814
37382,9923
37384,7553
37386,8202
37475,1947
37477,9074
37720,8643
37727,9315
37729,3933
37731,8923
37733,59
37736,257
37739,15487
37741,398
37785,30941
37830,647
37853,11968
37855,27176
37857,14517
38038,533
38061,5236
38304,19082
38384,36498
38499,24019
38798,11931
38886,10707
38992,9910
38994,38583
39052,15493
39183,142
39231,9621
39234,9701
39292,3291
39307,12920
39381,16608
39398,24408
39408,38828
39414,2610
39416,21246
39419,9729
39421,15276
39427,8066
39435,1656
39444,6963
39446,215
39659,5335
39715,8274
39768,20128
39779,18994
39869,1951
39941,259
40148,10851
40226,16231
40278,25
40339,9982
40412,12877
40414,11661
40491,7974
40574,10060
40581,10033
40583,231
40597,68098
40614,8999
40629,4348
40723,9885
40732,9392
40815,674
40817,24625
40819,69
40826,1833
40833,46591
40851,6795
40870,11421
40946,16156
40959,9005
41226,42489
41285,116
41336,35124
41527,67
41566,411
41569,254
41571,1904
41573,9043
41585,21454
41714,42234
41716,9515
41769,23478
41863,8053
41912,11466
41997,612
42002,9899
42004,546
42007,2800
42009,9641
42011,7552
42013,9927
42015,9681
42163,22975
42191,13925
42197,9687
42217,20530
42351,17835
42418,11400
42632,4550
42677,44345
42681,21735
42718,10045
42721,168705
42723,1690
42725,9900
42728,9044
42730,9918
42732,17379
42734,10982
42738,834
42740,25890
42783,26782
42900,4772
42935,14226
42946,21519
42958,16553
43177,23957
43267,78237
43333,7509
43351,24269
43376,2117
43391,29040
43396,9912
43419,1969
43556,13275
43558,11565
43560,11283
43635,25167
43679,9286
43708,292
43744,1544
43832,20981
43836,12096
43838,33061
43869,9975
43871,9754
43899,29269
43904,10053
43908,7515
43910,15675
43917,9036
43919,10073
43921,7304
43928,9920
43930,10025
43932,9682
43936,2207
44004,6877
44022,950
44073,4173
44191,752
44193,9655
44195,9388
44197,9950
44199,388
44204,868
44225,14191
44245,18011
44301,1379
44317,62719
44397,9792
44421,55676
44511,35555
44555,582
44587,669
44597,37939
44613,12763
44633,13222
44665,186
44671,8410
44694,219
44709,13751
44717,52345
44731,10069
44759,3093
44761,9270
44788,16070
44828,9035
44840,9957
44849,9389
44864,8998
44911,34193
44972,4257
44974,2652
45000,1629
45028,9526
45062,5820
45081,588
45172,1557
45179,17131
45183,8982
45186,956
45208,9530
45210,9829
45221,10115
45382,7870
45431,7518
45440,9786
45442,503
45447,591
45499,36668
45501,9767
45506,18164
45517,920
45521,18484
45662,806
45666,9353
45668,2044
45672,9339
45679,20945
45720,350
45722,58
45726,1819
45728,2295
45730,9697
45732,4474
45837,20556
45880,1887
45928,13508
45942,48693
45950,1781
45969,16270
45987,42003
46062,10947
46322,7549
46335,9615
46337,9513
46347,20604
46530,1452
46544,43654
46559,7872
46561,57406
46574,14474
46578,773
46664,21631
46723,1164
46772,13141
46850,35199
46855,15383
46865,9072
46919,14120
46948,9297
46965,326
46967,512
46970,9718
46972,1593
46974,1852
46976,1262
47044,82
47092,31152
47099,1402
47122,9293
47124,9906
47148,47880
47152,51857
47196,43542
47200,1948
47202,148
47254,5289
47261,9782
47274,42501
47287,35921
47330,19017
47382,9762
47384,14113
47404,21712
47423,7859
47465,11559
47491,1023
47493,59964
47518,9788
47606,57840
47610,1491
47629,1165
47640,9988
47714,19072
47721,15265
47728,29589
47810,9708
47815,14351
47894,1116
47937,5072
47950,1249
47952,9954
47978,13075
47997,7512
47999,1776
48032,10846
48043,1381
48061,15242
48082,300
48142,9676
48159,15213
48165,32761
48198,66487
48231,15742
48262,1666
48268,41758
48301,43122
48304,1579
48319,9664
48322,12094
48385,496
48394,1417
48414,7484
48501,27275
48516,1422
48518,10781
48520,9794
48522,9978
48560,7510
48591,1975
48593,9895
48596,8975
48660,86
48682,13209
48696,1440
48698,13364
48711,18925
48738,1523
48741,14201
48744,1378
48774,9693
48780,1124
48783,3683
48791,14012
48817,43673
48856,8194
48872,6077
48877,214
48972,21156
48982,11619
48997,1427
49013,13767
49132,2152
49220,14799
49225,29044
49265,8588
49272,36557
49274,9836
49278,7551
49280,10741
49284,2357
49286,1581
49299,57977
49314,7873
49394,36265
49396,2179
49526,10032
49528,9796
49530,1372
49647,9986
49649,2486
49651,1246
49688,13210
49772,14202
49817,30060
49822,1247
49824,1125
49902,33583
49910,1646
49917,58923
49932,1730
49957,8618
49961,1259
50005,1494
50011,13318
50064,182
50068,1251
50147,9656
50160,13967
50162,9992
50189,8275
50245,2204
50259,26518
50442,7457
50445,8398
50514,3549
50583,27337
50601,1265
50641,25623
50651,13140
50658,13365
50685,10758
50703,26594
50740,51863
50742,50754
50792,13668
50794,7516
50798,9760
50802,1257
50804,1248
50806,9757
50842,5206
50851,14761
50872,2062
50912,2266
50923,5172
50954,37725
51044,34038
51077,1250
51080,4169
51084,11172
51086,3594
51088,10090
51091,7874
51094,14845
51127,22485
51174,12271
51207,22172
51255,4638
51277,11841
51304,9695
51357,12554
51372,26598
51380,5691
51412,1738
51418,1253
51471,15163
51540,1949
51575,11199
51662,1271
51698,2267
51705,6691
51709,1255
51773,47249
51834,2977
51884,16727
51925,9963
51927,14001
51931,2355
51935,7485
51937,9793
51939,1273
52241,8270
52245,9955
52281,253768
52287,1267
52319,22311
52328,1272
52378,28433
52435,13377
52456,7183
52458,8271
52460,1534
52462,13158
52528,35838
52545,20405
52579,1407
52604,6145
52606,9843
52617,54659
52644,10294
52666,1987
52668,13067
52694,1268
52712,9785
52717,14636
52722,559
52730,13352
52767,20553
52831,14240
52885,4977
52913,31866
52950,2269
52952,11798
52967,1919
52973,4964
52975,2976
53000,1562
53024,36676
53038,38077
53121,810
53123,5723
53125,285
53129,3432
53133,15568
53138,14208
53189,8748
53207,3489
53318,12225
53322,298
53326,10832
53435,1691
53447,1990
53460,9408
53464,1979
53466,14043
53468,10288
53519,1991
53550,9952
53737,42700
53883,49870
53887,42464
53894,2359
53953,3021
53956,2196
53972,1571
53974,2959
53993,2698
53996,1858
53999,14125
54001,675
54004,3563
54190,4688
54220,54494
54251,32444
54256,10074
54259,2270
54270,14219
54272,35
54276,3638
54281,8669
54286,2503
54290,14123
54328,4516
54331,8141
54372,10795
54419,33916
54426,24159
54503,8363
54513,6535
54648,5174
54732,9750
54734,10760
54736,4349
54745,13068
54768,14144
54771,4858
54775,10431
54780,12435
54785,2082
54787,11835
54881,13958
54910,10961
54995,1992
54997,5176
54999,4141
55031,14348
55052,4347
55063,13241
55069,2009
55071,12901
55078,3469
55094,6973
55100,15019
55110,4629
55116,5353
55118,2252
55156,30365
55167,13754
55207,244797
55232,7737
55245,10030
55247,5915
55250,13680
55253,4588
55259,2274
55261,9038
55267,7211
55269,4538
55272,2001
55274,4517
55276,4566
55280,6615
55282,4513
55290,4771
55294,14251
55363,4512
55417,1922
55442,2011
55444,5708
55451,5951
55498,14753
55555,2014
55566,17202
55577,663
55652,25476
55684,20605
55687,14279
55721,7347
55732,5126
55757,42173
55765,4982
55768,5559
55805,7972
55814,2013
55820,6977
55830,4953
55851,26336
55872,5123
55895,18612
55908,13363
55946,4515
55995,2310
55999,2284
56003,4723
56015,21296
56030,24060
56069,13561
56079,13168
56095,11148
56145,5876
56152,4523
56156,1620
56169,13483
56171,2268
56174,6479
56176,6477
56251,7249
56274,13998
56286,3902
56333,8272
56336,13186
56339,6537
56367,7326
56563,13348
56587,7350
56607,7979
56633,13250
56715,13198
56757,13885
56775,6637
56782,7345
56788,6538
56801,440
56805,6575
56869,40860
56885,14047
56908,14118
56915,54318
56921,69315
56941,6023
56949,6557
57038,60141
57223,10253
57243,5259
57274,8329
57326,2312
57353,13195
57368,7191
57401,13252
57418,42635
57430,86241
57453,18290
57504,14069
57526,8090
57528,7555
57532,7278
57640,11253
57669,8321
57792,7973
57845,18893
57910,13121
57951,8676
57972,15030
57980,12167
58025,8247
58029,7992
58047,8390
58103,7461
58105,8204
58107,8328
58146,15365
58154,12184
58156,13260
58191,13362
58293,7840
58295,8848
58297,13460
58299,12222
58301,8461
58303,7862
58306,12246
58315,12177
58347,7985
58351,7343
58365,28816
58376,13016
58425,14793
58432,8944
58520,383
58554,28205
58559,155
58627,8456
58649,42536
58655,8457
58706,32579
58803,8065
58839,4942
58879,7944
58889,18218
58904,14272
58964,13312
58972,10488
58975,11152
58998,9870
59014,11918
59016,1266
59018,12473
59022,13335
59037,7459
59103,1729
59118,10503
59126,13007
59141,13258
59143,14236
59180,40044
59258,8780
59273,13650
59306,8617
59315,1726
59333,10761
59339,16135
59369,8681
59387,14784
59392,13001
59418,13008
59421,9029
59429,8277
59447,41648
59501,2454
59519,12197
59549,17483
59590,21182
59594,13191
59615,217
59669,82437
59684,44260
59721,15378
59725,4564
59727,10665
59731,13636
59784,9502
59805,74349
59810,14050
59814,14019
59832,17221
59834,37308
59846,79761
59900,10661
59935,3687
59945,42657
59985,12912
59995,14748
60037,8645
60040,1724
60069,10681
60072,8909
60074,8960
60086,15728
60126,11665
60128,13019
60135,26354
60137,22905
60161,12889
60291,13003
60293,13990
60295,15272
60333,12172
60343,43869
60382,16800
60384,56224
60397,11631
60471,13022
60487,13353
60514,88751
60516,11260
60609,16007
60649,11802
60674,12914
60684,13183
60753,13012
60756,12133
60760,8836
60763,13259
60766,14048
60832,12192
60857,16725
60937,1735
60943,10183
60950,5038
60990,28273
61013,1661
61024,10189
61026,12289
61071,10188
61075,11671
61123,13649
61132,7446
61160,12180
61167,13107
61206,29568
61210,13256
61236,8885
61240,13310
61248,10483
61250,12620
61289,13637
61323,4944
61348,13805
61350,9381
61352,13291
61357,22319
61361,13972
61394,14771
61401,8285
61465,13184
61634,43177
61646,3865
61705,13279
61729,12797
62049,1984
62081,13027
62113,13092
62115,25126
62155,12182
62203,9539
62250,8882
62331,15981
62336,225130
62344,14976
62374,12113
62376,13600
62378,10078
62383,30266
62394,13051
62434,10358
62437,10523
62511,4960
62644,7735
62718,12689
62733,13812
62764,27361
62792,13150
62801,41474
62849,13809
62912,11887
62956,13253
62999,10527
63062,3580
63072,20766
63082,12405
63113,10764
63131,15373
63179,8938
63239,42884
63276,14943
63393,13655
63436,11917
63479,13523
63481,14655
63515,22358
63540,14405
63629,84050
63808,8841
63826,13220
63836,34867
63853,6972
63859,13053
63876,10139
63992,8966
64030,13387
64032,12193
64034,14574
64114,14438
64116,14248
64153,20919
64197,10360
64229,14299
64249,13394
64278,34283
64285,14447
64321,1964
64338,17912
64497,10200
64499,8881
64501,8880
64508,11127
64575,14359
64614,13223
64620,11499
64622,8055
64660,5816
64695,13980
64701,8276
64716,11321
64839,12163
64900,9050
64957,4922
64969,10201
64983,2253
64990,40873
64993,38142
64997,34812
65037,6936
65088,10202
65126,13973
65130,4148
65133,194113
65135,51247
65188,15584
65193,13971
65216,13813
65230,14306
65259,8927
65261,12429
65310,17287
65418,8942
65465,16409
65514,14756
65552,10596
65567,13944
65577,10199
65585,10521
65601,14435
65638,221861
65642,14139
65665,125705
65682,12437
65685,2309
65802,14560
65982,10529
66019,46595
66066,1977
66090,13510
66097,14836
66130,15003
66171,13455
66198,4959
66200,10362
66203,10184
66246,36764
66297,15060
66310,13492
66317,70089
66335,14711
66371,16804
66427,1961
66509,20829
66544,18884
66596,38087
66659,15670
66665,19255
66686,29117
66744,8832
66785,15067
66798,15159
66808,7916
66915,20421
66934,14301
67087,16538
67193,16558
67197,13811
67252,16353
67255,15472
67267,13090
67295,15854
67361,16325
67408,15512
67429,20529
67504,62437
67508,6968
67665,18094
67695,16991
67734,16614
67788,20048
67799,16258
67867,14164
67923,13804
67957,1387
67997,19833
68073,18947
68099,128857
68135,16996
68137,168538
68157,16869
68159,16995
68194,21641
68205,15092
68237,17431
68269,18320
68319,2080
68324,17680
68347,21191
68358,13475
68444,16279
68486,15384
68536,30416
68554,13448
68614,47906
68659,13532
68791,534
68793,18360
68835,19375
68838,23997
68848,21755
68872,8429
68884,10541
68901,15555
68932,17332
68945,21832
68952,16871
68954,14160
68959,14003
68965,21724
68967,8282
69069,17927
69118,13975
69122,18785
69134,17609
69241,45560
69253,14536
